entity_name,entity_type,mentions,source_count,lng,lat,town,match_source,match_id
南海体育馆,建筑遗迹,2,1,113.141117,23.047486,桂城街道,poi_exact,B02F5076GC
北涌亭,建筑遗迹,2,1,113.161251,23.197642,里水镇,poi_exact,B0FFFPQ5JD
盐步区,地名,2,1,113.168268,23.092854,大沥镇,poi_contain,B0FFHW900T
大沥区,地名,2,1,113.072143,23.130649,大沥镇,poi_contain,B0FFM3V93I
三湖,地名,2,2,112.959813,22.935621,西樵镇,poi_contain,B0FFFWF6T4
天子帽,建筑遗迹,2,1,113.006144,23.073959,狮山镇,poi_contain,
凤鸣,地名,2,1,113.233591,23.011635,桂城街道,poi_contain,B0G21Y6RR2
曹边,地名,2,2,113.094145,23.08803,大沥镇,poi_contain,B0FFF0F6ZI
文化室,建筑遗迹,2,2,113.171544,23.07626,大沥镇,poi_exact,B0FFL1TUOE
官山小学,地名,2,2,113.003022,22.952411,西樵镇,poi_contain,
小塘中学,地名,2,1,112.987125,23.091677,狮山镇,poi_exact,B02F501F15
将军庙,建筑遗迹,2,2,113.143289,23.007354,桂城街道,poi_contain,B0IARZYSYY
破排角遗址,建筑遗迹,2,1,113.037232,22.814643,nan,anchor_exact,ANC_0077
平西,地名,2,2,113.183608,23.023773,桂城街道,poi_contain,B0FFHQ9JKR
乐安,地名,2,2,113.096356,23.060575,大沥镇,poi_contain,B0FFHL7FCL
联安,地名,2,2,113.167227,23.096652,大沥镇,poi_contain,B0HAMR1FF2
南海桂城,地名,2,2,113.236033,23.017917,桂城街道,poi_contain,B0H0RLBAVT
重庆,地名,2,2,113.070137,23.226928,狮山镇,poi_contain,B0FFLLR4UU
成都,地名,2,2,113.183702,23.110876,里水镇,poi_contain,B0FFIZMLLX
三桥市,地名,2,1,112.917827,22.894708,西樵镇,poi_exact,B02F506YEU
四峰,建筑遗迹,2,2,112.973856,22.91818,西樵镇,poi_contain,B0LG7H1IPF
官山云泳书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
官山大闸,建筑遗迹,2,2,113.003022,22.952411,西樵镇,poi_contain,
西樵山风景区,地名,2,1,112.980997,22.95419,西樵镇,poi_contain,B0FFKO0J42
云海莲台,建筑遗迹,2,1,112.969013,22.932146,西樵镇,poi_exact,B0FFGRN2RR
宝峰胜处,建筑遗迹,2,2,112.96925,22.920164,西樵镇,poi_exact,B0FFG293P5
黄氏宗祠,建筑遗迹,2,2,113.105668,23.206358,大沥镇,poi_exact,B0FFIR3WFQ
三圣宫,建筑遗迹,2,2,113.013424,23.072052,狮山镇,poi_exact,B0FFHS614K
梁氏大宗祠,建筑遗迹,2,1,113.131515,23.153857,里水镇,poi_exact,B0LGTX12VB
麦氏宗祠,建筑遗迹,2,1,112.989832,22.896595,丹灶镇,poi_exact,B0LG0L6MPA
恩平,地名,2,1,112.978809,22.95143,西樵镇,poi_contain,B0FFFFAZ2Z
敦伦村,地名,2,1,112.949855,22.960498,丹灶镇,poi_contain,
新地村,地名,2,1,112.965262,23.058624,狮山镇,poi_contain,B0LBLLN1RG
福地村,地名,2,1,112.970495,22.938953,西樵镇,poi_contain,
书院岗,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
文政村,地名,2,1,112.912879,22.984212,西樵镇,poi_contain,B0FFG4CGHH
华夏,地名,2,2,113.164102,23.076611,大沥镇,poi_contain,B0FFL04MPV
华帝庙,建筑遗迹,2,1,112.892404,23.072355,狮山镇,poi_exact,B0FFM8RI2U
东坊村,地名,2,1,112.90129,23.108071,狮山镇,poi_contain,B0GUR9PG3W
刘氏大宗祠,建筑遗迹,2,2,113.074893,23.225188,狮山镇,poi_exact,B0FFI45F68
河溪村,地名,2,1,112.893823,22.953859,西樵镇,poi_contain,B0LRHA7DZK
古圆祠,建筑遗迹,2,1,112.896194,22.921524,西樵镇,poi_contain,B0L3HZ88Q1
田心村,地名,2,1,113.097885,23.150796,大沥镇,poi_contain,B0HAJY6VDT
九江公社大同大队,地名,2,1,112.899757,23.023353,丹灶镇,poi_contain,B02F5076XX
程公祠,建筑遗迹,2,1,112.988887,22.887411,丹灶镇,poi_contain,B0FFME5KEO
大同二村,地名,2,1,112.899757,23.023353,丹灶镇,poi_contain,B02F5076XX
六村,地名,2,1,113.168059,23.089409,大沥镇,poi_contain,B0H14SSLRM
邓氏宗祠,建筑遗迹,2,2,113.089517,23.069873,大沥镇,poi_exact,B0FFL2KTAZ
南沙,地名,2,2,112.927313,22.885486,西樵镇,poi_contain,B0FFJQX278
龙津,地名,2,2,113.129834,23.103087,里水镇,poi_exact,B0FFGBESH8
西樵大同,地名,2,2,112.985881,22.88756,西樵镇,poi_contain,B0LRPZQJUU
樵园,建筑遗迹,2,1,112.965614,22.936377,西樵镇,poi_contain,B0FFGX05AY
官山大桥,建筑遗迹,2,2,112.980201,22.949259,丹灶镇,poi_exact,B0FFFO5HRL
玉岩宾馆,建筑遗迹,2,1,112.978684,22.938273,西樵镇,poi_contain,B0FFFWJH96
天湖景区,建筑遗迹,2,1,112.963881,22.93208,西樵镇,poi_contain,B0FFG2522Z
九龙岩,建筑遗迹,2,1,112.97281,22.920043,西樵镇,poi_exact,B0HDDK8M6O
天湖公园景区,建筑遗迹,2,1,112.96723,22.929192,西樵镇,poi_contain,B0FFHJ45NL
黄飞鸿猎艺武术馆,建筑遗迹,2,1,113.006025,22.843975,丹灶镇,poi_contain,B0IG0XB1YP
观龙楼,建筑遗迹,2,2,112.964285,22.930553,西樵镇,poi_exact,B0FFG261ZX
抗日阵亡将士暨死难同胞纪念碑,建筑遗迹,2,1,112.987922,22.940443,西樵镇,poi_contain,
紫姑井,建筑遗迹,2,2,112.970866,22.919829,西樵镇,poi_contain,B0FFG1YV98
银湖,地名,2,2,112.87118,22.878738,西樵镇,poi_contain,B0FFJKW4FM
官山职业学校,建筑遗迹,2,1,113.003022,22.952411,西樵镇,poi_contain,
官山云瀛书院,建筑遗迹,2,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
焕文书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
桂阳书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
伟仪书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
桐乡书院,建筑遗迹,2,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
育才小学,建筑遗迹,2,1,113.149269,23.026743,桂城街道,poi_contain,B0FFFR8BK6
儒溪,地名,2,1,112.951841,22.909156,西樵镇,poi_contain,B0FFKIV0PW
西樵官山圩,地名,2,2,113.003022,22.952411,西樵镇,poi_contain,
天镇峰公园,建筑遗迹,2,1,112.981311,22.945634,丹灶镇,poi_exact,
抗日胜利纪念亭,建筑遗迹,2,1,112.993817,22.935557,西樵镇,poi_contain,B0FFG29ZN7
简村北帝庙,建筑遗迹,2,2,112.944171,23.030381,丹灶镇,poi_contain,B0FFME2KQ5
香港皇仁书院,建筑遗迹,2,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
锦岩,建筑遗迹,2,2,112.972411,22.921564,nan,anchor_contain,ANC_0010
喷玉岩,建筑遗迹,2,2,112.978684,22.938273,西樵镇,poi_contain,B0FFFWJH96
乐阁,建筑遗迹,2,2,113.069034,23.225871,大沥镇,poi_contain,B0FFKW7UOG
白云洞三湖书院,建筑遗迹,2,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
伯奇铜像,建筑遗迹,2,1,112.931581,23.051209,狮山镇,poi_contain,B0FFKCIJJP
仙井,建筑遗迹,2,2,112.880326,23.041284,丹灶镇,poi_contain,B0FFKGFPBC
仙岗,地名,2,2,112.886543,23.040686,丹灶镇,poi_contain,B0FFLHZ51O
佛山南海,地名,2,2,113.01534,22.835259,九江镇,poi_contain,B0I6ZHKEGN
九龙岩前龙头石上的明太史甘泉,建筑遗迹,2,2,112.97281,22.920043,西樵镇,poi_contain,B0HDDK8M6O
官山墟,地名,2,2,113.003022,22.952411,西樵镇,poi_contain,
佛山文昌桥,地名,2,2,113.029955,22.816977,九江镇,poi_contain,B0FFGQ6UPO
南海罗村,地名,2,2,113.047302,23.059975,狮山镇,poi_contain,B02F50YFDP
百步云梯,建筑遗迹,2,2,112.981144,22.937175,nan,anchor_contain,ANC_0039
广州越华书院,建筑遗迹,2,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
南海松岗南国桃园观音寺,建筑遗迹,2,2,113.103899,23.183076,大沥镇,poi_contain,B0FFG4B8C9
观音泉,建筑遗迹,2,2,113.102966,23.178232,大沥镇,poi_exact,B0FFG05XTO
象岗山,地名,2,2,113.005763,22.829408,丹灶镇,poi_contain,B0FFHJ46AE
白沙村,地名,2,2,113.196861,23.13627,里水镇,poi_contain,B0FFLBYRXP
谭边,地名,2,2,113.15328,23.101204,里水镇,poi_contain,
麻奢村,地名,2,2,113.121912,23.219408,里水镇,poi_contain,B0FFKU08SR
迎宾馆,建筑遗迹,2,2,113.144687,23.029646,桂城街道,poi_contain,B0FFFYPDFT
西华寺,建筑遗迹,2,1,113.201118,23.201747,里水镇,poi_exact,B02F50WJ53
凤山古庙,建筑遗迹,2,1,113.082716,23.232721,狮山镇,poi_exact,B0L67S1IK4
古寺,建筑遗迹,2,2,112.959222,22.936722,西樵镇,poi_contain,B0FFG27CU6
银河,地名,2,2,112.889484,23.008573,丹灶镇,poi_contain,B02F5076XU
北李大宗祠,建筑遗迹,2,2,113.138837,23.037368,桂城街道,poi_contain,B0FFKCMLNH
盐步村,地名,2,2,113.168268,23.092854,大沥镇,poi_contain,B0FFHW900T
盐步老龙会,建筑遗迹,2,2,113.163582,23.092553,大沥镇,poi_contain,B0FFGB50JA
聚龙村,地名,2,2,113.19128,23.08707,里水镇,poi_contain,B0FFL4QFH0
龙狮训练基地,建筑遗迹,2,2,112.966858,22.942866,西樵镇,poi_contain,B0FFJI1LXG
怕玉文化广场,地名,2,2,112.915032,23.043338,丹灶镇,poi_contain,B02F511AS8
韩国,地名,2,2,112.999753,23.123748,狮山镇,poi_contain,B0H2YLZ5TI
丰岗文化长廊,建筑遗迹,2,2,113.156806,23.182564,里水镇,poi_contain,B0HKUHW9E9
和顺一中,建筑遗迹,2,2,113.12646,23.260514,里水镇,poi_exact,B02F501F7I
汤南村,地名,2,1,113.130342,23.291148,里水镇,poi_contain,B0H3TZE94Y
叶氏大宗祠,建筑遗迹,2,2,113.134857,23.100348,大沥镇,poi_exact,B0FFH48ZUB
刘氏宗祠,建筑遗迹,2,1,113.105078,23.208956,大沥镇,poi_exact,B0FFI2NKOS
南粤,地名,2,2,113.046696,23.071571,狮山镇,poi_contain,B0FFH2CIA6
良登,地名,2,1,112.909619,23.022209,丹灶镇,poi_contain,B0FFFSY1XG
古榕树,建筑遗迹,2,1,113.151984,23.194486,里水镇,poi_contain,B0FFH2HBWT
杏花桥,建筑遗迹,2,1,113.19859,23.134827,里水镇,poi_contain,B0FFGGJTQO
三堂书院,建筑遗迹,2,1,113.205271,23.132094,大沥镇,poi_exact,B02F50Z8TF
风雨亭,建筑遗迹,2,2,113.031837,23.048685,丹灶镇,poi_contain,B0FFL6MZPG
大榕树,建筑遗迹,2,2,113.148751,23.039619,桂城街道,poi_contain,B0GK6NP7CV
西城圩,地名,2,1,112.89,23.03,丹灶镇,anchor_contain,ANC_0118
方献夫纪念馆,建筑遗迹,2,1,112.915719,23.027375,丹灶镇,poi_exact,B0LDCRVBG7
广云路,地名,2,2,112.978494,23.139842,狮山镇,poi_contain,BV11462292
仙岗村,地名,2,1,112.886543,23.040686,丹灶镇,poi_contain,B0FFLHZ51O
泰国,地名,2,2,113.160126,23.016704,桂城街道,poi_contain,B0I6JC2906
西樵镇人民政府,地名,2,2,112.99,22.94,西樵镇,anchor_contain,ANC_0136
彩虹桥,建筑遗迹,2,1,113.156667,23.034414,桂城街道,poi_exact,B0FFFOTG30
大江,地名,2,2,113.177499,23.143532,大沥镇,poi_contain,B0G19M87DG
小学,建筑遗迹,2,2,113.004708,22.843752,九江镇,poi_contain,B0FFKSRJXL
登云,地名,2,2,112.960911,22.935906,西樵镇,poi_contain,B0H3J54DSI
杏头,地名,2,2,112.968715,22.945305,西樵镇,poi_contain,
河东,地名,2,2,113.187212,23.091621,大沥镇,poi_contain,B0FFKZLLRD
佛子庙,建筑遗迹,2,2,112.966485,22.940454,西樵镇,poi_exact,B02F50V1HK
五岭祠,建筑遗迹,2,1,113.148984,23.003316,桂城街道,poi_contain,B0FFF7GROW
大塘,地名,2,2,113.102145,23.071945,大沥镇,poi_contain,B0FFGGT9VM
听瀑楼,建筑遗迹,2,1,112.975465,22.932369,西樵镇,poi_exact,B0HRVOENSZ
印度,地名,2,1,113.121843,23.104071,里水镇,poi_contain,B0IAJL2AD8
日本,地名,2,1,113.148721,23.039188,桂城街道,poi_contain,B0FFJSDLOC
天游书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
广州南海中学,建筑遗迹,2,2,112.999948,22.942728,西樵镇,poi_contain,B02F508QXL
象岗咀,地名,2,1,113.005763,22.829408,丹灶镇,poi_contain,B0FFHJ46AE
西樵镇南沙村,地名,2,2,112.99,22.94,西樵镇,anchor_contain,ANC_0136
江太史第,建筑遗迹,2,1,112.93488,23.047074,丹灶镇,poi_contain,B0HRV7T4XT
英华书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
香港中央书院,建筑遗迹,2,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
山东,地名,2,2,112.973516,23.093398,狮山镇,poi_contain,B0GUNZIA1S
黎涌,地名,2,1,112.985205,22.959168,丹灶镇,poi_contain,B0FFKYMLRV
儒林书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
文明书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
震亨书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
三姓书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
西成书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
滘口,地名,2,2,113.17501,23.116681,里水镇,poi_contain,B0HKOUJT7N
大沥公园,地名,2,2,113.12273,23.111971,大沥镇,poi_exact,B02F507JSS
南岸,地名,2,2,113.093964,23.086434,大沥镇,poi_contain,B0FFKBOBP3
银行,建筑遗迹,2,2,112.90572,22.94813,西樵镇,poi_contain,B0FFFZ076A
梯云书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
南师,建筑遗迹,2,2,113.026773,23.146194,狮山镇,poi_contain,B02F50UZCU
翘秀书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
玉楼书院,建筑遗迹,2,2,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
西关,地名,2,2,113.235896,23.032702,桂城街道,poi_contain,B0FFGLPX2W
青龙桥火车站,地名,2,1,113.11965,23.067022,大沥镇,poi_contain,B0FFGQ6YRI
聚贤堂,建筑遗迹,2,1,112.946759,22.962234,桂城街道,poi_contain,B0IROZXQ6N
南海黄飞鸿狮艺武术馆,建筑遗迹,2,1,112.945135,22.923938,西樵镇,poi_contain,B02F501SVF
南海里水,地名,2,1,113.141819,23.172953,里水镇,poi_contain,B0J2LM3FOU
陈溪,地名,2,2,113.197343,23.143726,里水镇,poi_contain,B0H2N7IBR1
瑞士,地名,2,1,113.154016,23.066589,桂城街道,poi_contain,B0HK3SIJP6
显子岗孔氏宗祠,建筑遗迹,2,2,113.124705,23.157129,里水镇,poi_contain,B0FFL9QBS2
里水麻奢,地名,2,2,113.117962,23.22016,里水镇,poi_contain,B0FFG2876G
平地村,地名,2,1,113.154197,23.119548,里水镇,poi_contain,B0FFGLN4JV
玉岩珠瀑,建筑遗迹,2,1,112.978684,22.938273,西樵镇,poi_contain,B0FFFWJH96
白云谷书院,建筑遗迹,2,1,113.10216,23.18814,大沥镇,poi_contain,B0FFIZSDND
白云洞风景区,建筑遗迹,2,1,112.962325,22.933011,西樵镇,poi_exact,B02F5077T5
船厅,建筑遗迹,2,1,113.158152,23.192797,里水镇,poi_contain,B0FFM94XAZ
里水八角亭,建筑遗迹,2,1,113.17601,23.109877,大沥镇,poi_contain,B0FFL72ZEO
显纲,地名,2,2,113.095223,23.137433,狮山镇,poi_contain,B0HG2U0CJU
石云古道,建筑遗迹,2,1,113.140733,23.044244,桂城街道,poi_contain,B0HR0KL690
崔氏大宗祠,建筑遗迹,1,1,113.024448,22.917257,九江镇,poi_exact,B0FFGAT354
李子长墓,建筑遗迹,1,1,112.96759,22.925007,西樵镇,poi_exact,B0FFG25K1Q
平沙岛,地名,1,1,112.883901,22.931463,西樵镇,anchor_exact,ANC_0135
沙基圩,地名,1,1,112.916292,22.983847,,anchor_exact,ANC_0155
九江圩,地名,1,1,113.011151,22.833356,,anchor_exact,ANC_0163
区梦觉故居,建筑遗迹,1,1,112.912591,22.985221,西樵镇,poi_exact,B0HGFA61BV
方道隆墓,建筑遗迹,1,1,112.921503,23.025526,nan,anchor_exact,ANC_0067
仙迹丹泉,建筑遗迹,1,1,112.886577,23.039443,nan,anchor_exact,ANC_0059
