name,category,town,rating,has_nonheritage,total_score,level,score_rating,score_review,score_positive,score_culture,score_photos
沈村人民会场,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
黄岐五金城会展中心,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
东南会场,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海迎宾馆-会议中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
名都大酒店-会议室,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
维也纳国际酒店(佛山南海和顺店)-会议室,自然景观,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南国桃园高球度假山庄国际会议中心,自然景观,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
威德利国际酒店会议中心,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
兴海天地会议厅,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市南海区图书馆,自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
灯湖小学,自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南海区中医药图书馆(桂城·沁馆站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
桂城图书馆,文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
里水图书馆(梦汇尚城店),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
狮山图书馆,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城南图站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
广东轻工职业技术学院(南海校区北区)图书馆,文化场馆,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城西约小学站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城千灯湖党群服务中心站),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城三鸣台站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
华南师范大学(佛山校区南海校园)图书馆,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山白沙桥站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
罗村实验小学-罗村图书馆,文化场馆,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城金融城站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南海区里水镇北大步图书馆,文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城瀚天科技城站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城慧德站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城·翠颐社区站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站大沥大镇社区站,文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城花苑广场站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山大学仙溪校区北区图书馆,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥凤池社区站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山狮城站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
联星小学阅览室,文化场馆,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
骑行驿站(儒林书屋),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山罗北村站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥联滘站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水石塘站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水镇党群服务中心站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
金宁社区图书馆,文化场馆,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(西樵社区站),文化场馆,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山广佛新世界站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
广东东软学院图书馆,文化场馆,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(丹灶目闻阅野集站),文化场馆,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(丹灶文化广场站),文化场馆,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山石澎站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥横江站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水合生君景湾站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
月光读行社(桂城图书馆服务点),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山官窑社区站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥太平一览站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(西樵百西社区站),文化场馆,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
广东环境保护工程职业学院图书馆,文化场馆,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(丹灶金宁社区),文化场馆,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水小学站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥沥兴社区站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水建星站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城夏南小学站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山陈洞站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站,文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(穆院站),文化场馆,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山塘中站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水贤僚站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(西樵七星站),文化场馆,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(九江海寿岛站),自然景观,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山石泉站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
勒东图书馆,文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
招大社区读书驿站,文化场馆,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山东湖林语站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山石碣小学站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥直街社区站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城中海锦城国际花园站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水共同站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
九江自助图书馆(儒林东路)(暂停营业),文化场馆,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(西樵登山大道站),自然景观,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
罗村镇上柏村益智图书室,文化场馆,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山联星站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水流潮社区站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥岐城社区站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥沥桂站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水金溪站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城东二小学站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水得胜站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山官窑汇利广场站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥岐阳社区站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥平地社区站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥泌冲站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(九江儒林社区站),文化场馆,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大石社区站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山·孝德湖站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水恒大金名都站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥黄岐文化广场站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥黄岐社区站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(西樵太平社区站),文化场馆,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(西樵樵乐社区站),文化场馆,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥嘉怡社区站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山联表小学站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山官窑中心小学站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
青少宫翰林宫自助图书馆,文化场馆,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(西樵文化中心站)(暂停营业),文化场馆,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水宏岗站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(西樵河岗社区站),文化场馆,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海图书馆·阅读坊菁英成长中心,文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城万科金色家园站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南海档案史志图书馆,文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(九江中心小学站),文化场馆,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城平南小学站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城沁馆站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(九江镇南村站),文化场馆,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥白沙社区站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城党校站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城三山港小学站),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山新和站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(中建广场店),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(大沥河西站),文化场馆,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城叠滘小学站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(桂城颐景园站),文化场馆,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(九江下北社区站),文化场馆,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(西樵爱国社区站),文化场馆,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山松岗行政服务中心站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(西樵樵晖新城站),文化场馆,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(里水新联站),文化场馆,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
读书驿站(狮山芦塘社区站),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
广东轻工职业技术大学(南海校区北区),其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
桂城中学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
石门中学,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山大学仙溪校区,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
华南师范大学佛山校区南海校园,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
金石实验中学,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海九江中学,其他,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
广东东软学院,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
广东环境保护工程职业学院,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海中学,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海外国语高级中学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山大学(仙溪校区北区),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
广东艺术职业学院,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海第一中学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
石门高级中学,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
华南师范大学附属中学南海实验高级中学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南海实验学校,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
盐步中学,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海艺术高级中学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南海实验中学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南海双语实验学校,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
平洲二中,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
瀚文外国语学校,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南海区西樵高级中学,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
罗村高级中学,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
石𬒔中学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市超盈实验中学,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
罗村一中,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
海三路小学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南海区石英实验学校,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南执高级中学,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
狮山高级中学,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
桂华中学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
广东职业技术学院(南海校区),其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市南山湖实验中学,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市南海科学高中,自然景观,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
大沥高级中学,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
灯湖中学,自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
丹灶中学,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市人民警察训练学校,自然景观,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
大沥中学,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
白沙小学,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
狮山实验学校,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
石小实验学校,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
平地小学,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市听音湖实验中学(高中),自然景观,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
里水小学,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市南海区桂城东翔学校,自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
桂江小学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
和顺一中,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海中学分校,其他,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
罗村二中,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
广石实验学校,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
官窑二中,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市南海翰林实验学校,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
桃园中学,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
瀚德外国语学校,其他,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
盐步中心小学,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市梅沙双语学校,自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市南海区卓远未来实验学校,自然景观,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
博雅学校,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
南海实验小学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
映月第四小学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南海外国语学校-小学部,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
盐步三中,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
狮城中学,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
和顺小学,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
石𬒔小学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
罗村实验学校,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
桂江第二初级中学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
里水中学,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
麻奢小学,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
东秀小学,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
西樵中学,其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
沙溪小学,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
联和吴汉小学,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
九江上东小学,其他,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
绿欣小学,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山大学(仙溪校区南区),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
桂城一中,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
映月中学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山市金桂实验高级中学,自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
金沙中学,其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
联表小学,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
加美实验学校,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
桂江一中,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
城南小学,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
广东理工职业学院汽车学院,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
文翰中学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南海中心小学,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
石门中学(南校区),其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
水星学校,其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
小塘中学,其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
佛山暨大港澳子弟学校,自然景观,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
平洲博雅学校,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
招商银行(佛山分行营业部),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
广东农信数据中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(南海分行),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行(里水支行),其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
建行佛山里水支行,自然景观,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行南海大沥支行,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
汇丰银行(佛山分行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(南海罗村支行),其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(南海东部支行),其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
拉卡拉银小云刷卡机办理服务中心(南海万达店),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
广发银行(千灯湖支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南海农商银行(罗村支行),其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(南海丹灶支行),其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
招商银行(佛山狮山支行),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行(佛山南海支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行(佛山狮山支行),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国光大银行(佛山分行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国建设银行(丹灶支行),其他,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国银行(佛山南海支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(南海狮山支行),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(南海桂城支行),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
招商银行(佛山大沥支行),自然景观,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行(平洲支行),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行(佛山南海金沙湾支行),自然景观,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行佛山大沥支行,自然景观,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
广州银行(佛山分行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
招商银行(佛山南海支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
招商银行(佛山环宇城支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国建设银行(佛山狮山支行),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行南海黄岐支行,其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
招商银行(佛山罗村支行),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国银行(黄岐支行),其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(南海里水支行),其他,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国银行(大沥支行),其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(南海平东支行),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国建设银行(佛山南海支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行(佛山平洲和平支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(南海塘城支行),其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国邮政储蓄银行(桂城支行),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
招商银行(佛山盐步支行),自然景观,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行集约运营中心,其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行(佛山罗村支行),自然景观,丹灶镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(九江支行),其他,九江镇,0,False,30.5,低,60.0,0.0,50,0,0.0
招商银行(佛山平洲支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国建设银行(佛山金沙湾支行),自然景观,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国银行(佛山南海狮山支行),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国建设银行(建强支行),其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国银行(佛山南海狮城路支行),自然景观,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
招商银行(佛山南海金融公园支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(南海盐步支行),其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国建设银行(佛山大沥支行),自然景观,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
珠海华润银行(佛山分行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国建设银行(佛山新凯广场支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国银行(佛山南海桂城支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
招商银行(佛山里水支行),自然景观,里水镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国银行(平洲支行),其他,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国工商银行(官窑支行),其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国银行(佛山南海怡翠馨园支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国银行(佛山南海锦园支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国银行(南海建设大道支行),其他,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
浙商银行(佛山分行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
南海农商银行(西樵支行),其他,西樵镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国建设银行(佛山岐建支行),自然景观,大沥镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国农业银行(南海金沙支行),其他,狮山镇,0,False,30.5,低,60.0,0.0,50,0,0.0
中国建设银行(佛山桂城支行),自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
中国银行佛山南海金科支行,自然景观,桂城街道,0,False,30.5,低,60.0,0.0,50,0,0.0
