id,name,type,mentions,confidence,source_count,weight,sources
E0001,佛山,地点,8064,0.95,16,44352.0,南海县志(OCR);中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇;狮舞岭南龙腾南海
E0002,南海,地点,4119,0.95,15,21418.8,南海县志(OCR);佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇;狮舞岭南龙腾南海
E0003,文化,其他,2682,0.5,16,14751.0,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇;狮舞岭南龙腾南海
E0004,广东,地点,2466,0.95,16,13563.0,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇;狮舞岭南龙腾南海
E0005,工作,其他,3001,0.5,12,12904.3,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0006,广州,地点,1778,0.95,16,9779.0,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇;狮舞岭南龙腾南海
E0007,生产,其他,3284,0.5,7,9195.2,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市西樵山旅游度假区志;南海美食_南海特产篇
E0008,进行,其他,1704,0.5,13,7838.4,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0009,活动,其他,1548,0.5,14,7585.2,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0010,企业,其他,2234,0.5,8,6925.4,佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0011,管理,其他,2702,0.5,6,6755.0,佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇
E0012,公司,其他,2261,0.5,7,6330.8,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇
E0013,主要,其他,1351,0.5,12,5809.3,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇
E0014,人民,其他,1556,0.5,10,5757.2,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0015,艺术,其他,1301,0.5,11,5204.0,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0016,发展,其他,993,0.5,15,5163.6,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇;狮舞岭南龙腾南海
E0017,参加,其他,1284,0.5,11,5136.0,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0018,国家,其他,1133,0.5,12,4871.9,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0019,历史,其他,924,0.5,14,4527.6,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0020,技术,其他,1430,0.5,8,4433.0,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海龙狮南海衣冠南海古村_南海古村篇
E0021,教育,其他,1293,0.5,9,4396.2,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海非遗_南海书画篇
E0022,工业,其他,1567,0.5,7,4387.6,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市西樵山旅游度假区志;南海美食_南海特产篇
E0023,产品,其他,1720,0.5,6,4300.0,佛山历史人物录;佛山市志_上;佛山市志_下;南海市西樵山旅游度假区志;南海美食_南海特产篇;南海美食_南海美食篇
E0024,社会,其他,876,0.5,14,4292.4,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0025,开始,其他,1065,0.5,11,4260.0,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0026,成立,其他,1250,0.5,9,4250.0,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0027,代表,其他,981,0.5,12,4218.3,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0028,民国,朝代,1213,0.95,9,4124.2,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇
E0029,建设,其他,1285,0.5,8,3983.5,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海龙狮南海衣冠南海古村_南海古村篇
E0030,委员,其他,1420,0.5,7,3976.0,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海非遗_南海书画篇
E0031,领导,其他,1161,0.5,8,3599.1,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海龙狮南海衣冠南海古村_南海古村篇
E0032,作品,其他,1049,0.5,9,3566.6,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_下;佛山祖庙;南海市文化艺术志;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;狮舞岭南龙腾南海
E0033,群众,其他,880,0.5,11,3520.0,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0034,研究,其他,860,0.5,11,3440.0,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海美食篇;南海非遗_南海书画篇
E0035,政府,其他,1105,0.5,8,3425.5,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0036,单位,其他,1735,0.5,4,3296.5,佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志
E0037,年代,时间,809,0.7,11,3236.0,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0038,生活,其他,656,0.5,13,3017.6,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0039,传统,其他,699,0.5,12,3005.7,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0040,香港,地点,790,0.7,10,2923.0,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0041,面积,其他,1318,0.5,5,2899.6,中国旅行_广州佛山;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志
E0042,革命,其他,918,0.5,8,2845.8,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海非遗_南海书画篇
E0043,没有,其他,581,0.5,13,2672.6,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0044,方面,其他,616,0.5,12,2648.8,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0045,西樵,人物,1053,0.7,6,2632.5,南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海龙狮南海衣冠南海古村_南海古村篇
E0046,万元,其他,1299,0.5,4,2468.1,佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志
E0047,当时,时间,606,0.7,11,2424.0,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0048,组织,其他,961,0.5,6,2402.5,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志
E0049,佛山市,地点,1090,0.95,5,2398.0,佛山历史人物录;佛山市志_上;佛山市志_下;佛山祖庙;狮舞岭南龙腾南海
E0050,宣传,其他,638,0.5,10,2360.6,佛山历史人物录;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0051,工人,其他,826,0.5,7,2312.8,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市西樵山旅游度假区志;南海美食_南海特产篇
E0052,建立,其他,907,0.5,6,2267.5,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志
E0053,同时,其他,505,0.5,12,2171.5,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0054,运动,其他,697,0.5,8,2160.7,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海龙狮南海衣冠南海古村_南海古村篇
E0055,民间,其他,536,0.5,11,2144.0,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山祖庙;南海市文化艺术志;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0056,其中,其他,494,0.5,12,2124.2,南海县志(OCR);佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0057,实行,其他,959,0.5,5,2109.8,佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志
E0058,举办,其他,679,0.5,8,2104.9,佛山历史人物录;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0059,九江,地点,671,0.7,8,2080.1,南海县志(OCR);南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0060,建筑,其他,740,0.5,7,2072.0,佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇
E0061,开展,其他,782,0.5,6,1955.0,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志
E0062,建国,地点,1018,0.7,4,1934.2,佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志
E0063,收入,其他,768,0.5,6,1920.0,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志
E0064,职工,其他,871,0.5,5,1916.2,佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志
E0065,世纪,其他,553,0.5,9,1880.2,佛山历史人物录;佛山市博物馆藏绘画;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0066,情况,其他,727,0.5,6,1817.5,佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇
E0067,公社,其他,822,0.5,5,1808.4,中国旅行_广州佛山;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志
E0068,干部,其他,814,0.5,5,1790.8,中国旅行_广州佛山;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志
E0069,美术,其他,715,0.5,6,1787.5,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;南海市文化艺术志;南海非遗_南海书画篇
E0070,主义,其他,575,0.5,8,1782.5,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇
E0071,改革,其他,564,0.5,8,1748.4,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0072,通过,其他,561,0.5,8,1739.1,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海龙狮南海衣冠南海古村_南海古村篇
E0073,合作,其他,680,0.5,6,1700.0,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;南海市西樵山旅游度假区志;南海非遗_南海书画篇
E0074,一一,其他,393,0.5,12,1689.9,南海县志(OCR);中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海非遗_南海书画篇
E0075,卫生,其他,759,0.5,5,1669.8,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;南海市西樵山旅游度假区志
E0076,提高,其他,592,0.5,7,1657.6,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇
E0077,资料,其他,530,0.5,8,1643.0,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇
E0078,举行,其他,526,0.5,8,1630.6,佛山历史人物录;佛山市志_上;佛山市志_下;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0079,自己,其他,377,0.5,12,1621.1,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_下;佛山文史资料;佛山祖庙;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0080,寡守,其他,1611,0.5,1,1611.0,南海县志(OCR)
E0081,增加,其他,726,0.5,5,1597.2,中国旅行_广州佛山;佛山市志_上;佛山市志_下;佛山文史资料;南海市西樵山旅游度假区志
E0082,农村,地点,636,0.8,6,1590.0,中国旅行_广州佛山;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海非遗_南海书画篇
E0083,民政,其他,633,0.5,6,1582.5,佛山历史人物录;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海非遗_南海书画篇
E0084,事业,其他,509,0.5,8,1577.9,中国旅行_广州佛山;佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海非遗_南海书画篇
E0085,工艺,文化要素,563,0.75,7,1576.4,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;南海市西樵山旅游度假区志;南海美食_南海特产篇;南海龙狮南海衣冠南海古村_南海古村篇
E0086,影响,其他,425,0.5,10,1572.5,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;佛山文史资料;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0087,人员,其他,687,0.5,5,1511.4,佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海龙狮南海衣冠南海古村_南海古村篇
E0088,主任,其他,603,0.5,6,1507.5,佛山历史人物录;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海非遗_南海书画篇
E0089,基本,其他,482,0.5,8,1494.2,佛山市博物馆藏绘画;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海龙狮南海衣冠南海古村_南海古村篇
E0090,农业,其他,768,0.5,4,1459.2,中国旅行_广州佛山;佛山市志_上;佛山市志_下;南海市西樵山旅游度假区志
E0091,精神,其他,393,0.5,10,1454.1,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_上;佛山文史资料;佛山祖庙;南海市文化艺术志;南海文史资料_邹伯奇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0092,行业,其他,739,0.5,4,1404.1,佛山市志_上;佛山市志_下;南海市西樵山旅游度假区志;南海美食_南海特产篇
E0093,平方,其他,632,0.5,5,1390.4,中国旅行_广州佛山;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志
E0094,根据,其他,494,0.5,7,1383.2,佛山历史人物录;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海龙狮南海衣冠南海古村_南海古村篇
E0095,商业,其他,722,0.5,4,1371.8,佛山市志_上;佛山市志_下;佛山文史资料;南海市西樵山旅游度假区志
E0096,设备,其他,847,0.5,3,1355.2,佛山市志_上;佛山市志_下;南海市西樵山旅游度假区志
E0097,重要,其他,315,0.5,12,1354.5,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_下;佛山文史资料;佛山祖庙;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0098,业务,其他,608,0.5,5,1337.6,佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志
E0099,问题,其他,476,0.5,7,1332.8,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海非遗_南海书画篇
E0100,先后,时间,533,0.7,6,1332.5,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志
E0101,召开,其他,698,0.5,4,1326.2,佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志
E0102,先进,其他,529,0.5,6,1322.5,佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇
E0103,文物,其他,469,0.5,7,1313.2,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_下;佛山祖庙;南海市文化艺术志;南海文史资料_邹伯奇;南海非遗_南海书画篇
E0104,科学,其他,466,0.5,7,1304.8,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海龙狮南海衣冠南海古村_南海古村篇
E0105,协会,其他,420,0.5,8,1302.0,佛山历史人物录;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0106,农民,其他,417,0.5,8,1292.7,中国旅行_广州佛山;佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志;南海龙狮南海衣冠南海古村_南海古村篇
E0107,规定,其他,571,0.5,5,1256.2,佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志
E0108,有关,其他,445,0.5,7,1246.0,佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海文史资料_邹伯奇;南海美食_南海特产篇;南海龙狮南海衣冠南海古村_南海古村篇
E0109,专业,其他,495,0.5,6,1237.5,佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0110,岭南,地点,331,0.95,10,1224.7,佛山历史人物录;佛山市博物馆藏绘画;佛山祖庙;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇;狮舞岭南龙腾南海
E0111,负责,其他,488,0.5,6,1220.0,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;南海市文化艺术志;南海市西樵山旅游度假区志
E0112,国内,其他,358,0.5,9,1217.2,佛山历史人物录;佛山市志_上;佛山市志_下;佛山文史资料;佛山祖庙;南海市西樵山旅游度假区志;南海美食_南海特产篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0113,服务,其他,476,0.5,6,1190.0,中国旅行_广州佛山;佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海美食篇
E0114,统计,其他,616,0.5,4,1170.4,佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志
E0115,人们,其他,292,0.5,11,1168.0,佛山历史人物录;佛山市博物馆藏绘画;佛山市志_下;佛山文史资料;佛山祖庙;南海文史资料_邹伯奇;南海美食_南海传说篇;南海美食_南海特产篇;南海美食_南海美食篇;南海非遗_南海书画篇;南海龙狮南海衣冠南海古村_南海古村篇
E0116,增长,其他,603,0.5,4,1145.7,中国旅行_广州佛山;佛山市志_上;佛山市志_下;南海市西樵山旅游度假区志
E0117,恢复,其他,516,0.5,5,1135.2,佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇
E0118,以上,其他,515,0.5,5,1133.0,佛山市志_上;佛山市志_下;南海市文化艺术志;南海市西樵山旅游度假区志;南海美食_南海特产篇
